episode,step,action,reward,throughput_mbps,delay_ms,loss_rate,utility_score,obs_t_norm,obs_d_norm,obs_l_norm,obs_c_norm,obs_a_norm,terminated
159,1,2,0.740926206111908,7.632,66.821262,0.0,0.7297893546521663,0.7631999850273132,0.22273753583431244,0.0,0.6000000238418579,1.0,False
159,2,2,0.6925860047340393,7.104,53.44192,0.0,0.6836790256202221,0.7103999853134155,0.17813973128795624,0.0,0.699999988079071,1.0,False
159,3,2,0.8005860447883606,8.184,53.44192,0.0,0.7916790656745434,0.8184000253677368,0.17813973128795624,0.0,0.800000011920929,1.0,False
159,4,0,0.7189860343933105,7.368,53.44192,0.0,0.7100790552794933,0.7368000149726868,0.17813973128795624,0.0,0.699999988079071,0.0,False
159,5,2,0.7981860041618347,8.16,53.44192,0.0,0.7892790250480175,0.8159999847412109,0.17813973128795624,0.0,0.800000011920929,1.0,False
159,6,2,0.9037860035896301,9.216,53.44192,0.0,0.8948790244758129,0.9215999841690063,0.17813973128795624,0.0,0.8999999761581421,1.0,False
159,7,2,0.9709799885749817,9.912,60.659981,0.0,0.9608699798583984,0.9911999702453613,0.20219993591308594,0.0,1.0,1.0,False
159,8,2,0.9671139717102051,9.984,93.857931,0.0,0.9514710068702698,0.9983999729156494,0.31285977363586426,0.0,1.0,1.0,False
159,9,2,0.8663425445556641,9.984,164.064021,0.007737,0.8389985216781497,0.9983999729156494,0.5468800663948059,0.007736944127827883,1.0,1.0,False
159,10,2,0.5111461281776428,9.984,241.665904,0.04067,0.49170142561197283,0.9983999729156494,0.8055530190467834,0.04066985473036766,1.0,1.0,False
159,11,2,0.38321223855018616,9.984,269.476285,0.052536,0.37303766757249834,0.9983999729156494,0.8982542753219604,0.05253623053431511,1.0,1.0,False
159,12,2,-0.09433609992265701,9.984,359.005189,0.099274,-0.09433609843254087,0.9983999729156494,1.0,0.09927360713481903,1.0,1.0,False
159,13,0,-1.0,7.92,288.352378,0.172727,-1.0352727234363557,0.7919999957084656,0.9611746072769165,0.17272727191448212,1.0,0.0,False
159,14,2,0.8862735629081726,9.192,98.779275,0.0,0.8698103651404381,0.9192000031471252,0.32926425337791443,0.0,1.0,1.0,False
159,15,2,-0.0074318647384643555,9.984,187.306792,0.09434,-0.03864966332912445,0.9983999729156494,0.6243559718132019,0.09433962404727936,1.0,1.0,False
159,16,2,0.30192792415618896,9.984,192.460703,0.063232,0.2698511362075806,0.9983999729156494,0.6415356993675232,0.06323184818029404,1.0,1.0,False
159,17,2,0.939180314540863,9.984,177.658908,0.0,0.9095705211162567,0.9983999729156494,0.5921963453292847,0.0,1.0,1.0,False
159,18,2,0.5338854789733887,5.76,126.343545,0.0,0.512828204035759,0.5759999752044678,0.42114514112472534,0.0,1.0,1.0,False
159,19,2,0.9556400179862976,9.984,128.279851,0.0,0.9342600494623184,0.9983999729156494,0.4275994896888733,0.0,1.0,1.0,False
159,20,2,0.9195234775543213,9.984,167.979606,0.002288,0.8915268797427416,0.9983999729156494,0.5599319934844971,0.002288329415023327,1.0,1.0,False
159,21,2,0.8614984154701233,9.984,162.77073,0.008264,0.8343699831515551,0.9983999729156494,0.542569100856781,0.00826446246355772,1.0,1.0,False
159,22,2,0.956179141998291,9.984,126.662562,0.0,0.935068690776825,0.9983999729156494,0.4222085475921631,0.0,1.0,1.0,False
159,23,2,0.951145350933075,9.984,141.763929,0.0,0.9275180086493492,0.9983999729156494,0.47254642844200134,0.0,1.0,1.0,False
159,24,2,0.9480708241462708,10.008,155.7875,0.0,0.9221062541007996,1.0,0.5192916393280029,0.0,1.0,1.0,False
159,25,2,0.9426128268241882,9.984,167.361475,0.0,0.9147192358970642,0.9983999729156494,0.5578715801239014,0.0,1.0,1.0,False
159,26,2,0.8684571385383606,9.984,176.558337,0.007109,0.8390307577326894,0.9983999729156494,0.5885277986526489,0.0071090045385062695,1.0,1.0,False
159,27,2,0.9238232374191284,9.984,141.763068,0.002732,0.9001960341818631,0.9983999729156494,0.4725435674190521,0.0027322403620928526,1.0,1.0,False
159,28,2,0.9588884115219116,9.984,118.534645,0.0,0.9391326487064362,0.9983999729156494,0.3951154947280884,0.0,1.0,1.0,False
159,29,2,0.9560248851776123,9.984,127.125206,0.0,0.9348373681306839,0.9983999729156494,0.42375069856643677,0.0,1.0,1.0,False
159,30,2,0.9536024332046509,9.984,134.392575,0.0,0.9312036857008934,0.9983999729156494,0.4479752480983734,0.0,1.0,1.0,False
159,31,2,0.9517365097999573,9.984,139.990414,0.0,0.9284047648310662,0.9983999729156494,0.46663472056388855,0.0,1.0,1.0,False
159,32,2,0.9505849480628967,9.984,143.445014,0.0,0.9266774669289589,0.9983999729156494,0.47815003991127014,0.0,1.0,1.0,False
159,33,2,0.9512616395950317,10.008,146.215042,0.0,0.9268924772739411,1.0,0.48738348484039307,0.0,1.0,1.0,False
159,34,2,0.9494622945785522,9.984,146.81296,0.0,0.9249934911727905,0.9983999729156494,0.4893765449523926,0.0,1.0,1.0,False
159,35,2,0.9494622945785522,9.984,146.81296,0.0,0.9249934911727905,0.9983999729156494,0.4893765449523926,0.0,1.0,1.0,False
159,36,2,0.9494622945785522,9.984,146.81296,0.0,0.9249934911727905,0.9983999729156494,0.4893765449523926,0.0,1.0,1.0,False
159,37,2,0.9494622945785522,9.984,146.81296,0.0,0.9249934911727905,0.9983999729156494,0.4893765449523926,0.0,1.0,1.0,False
159,38,2,0.949433445930481,9.984,146.899614,0.0,0.9249501645565033,0.9983999729156494,0.4896653890609741,0.0,1.0,1.0,False
159,39,2,0.948915421962738,9.984,148.453606,0.0,0.9241731688380241,0.9983999729156494,0.49484536051750183,0.0,1.0,1.0,False
159,40,2,0.9480720162391663,9.984,150.983898,0.0,0.9229080200195312,0.9983999729156494,0.5032796859741211,0.0,1.0,1.0,False
159,41,2,0.9467067122459412,9.984,155.079737,0.0,0.9208601087331771,0.9983999729156494,0.5169324278831482,0.0,1.0,1.0,False
159,42,2,0.9463179111480713,10.008,161.046301,0.0,0.9194768488407135,1.0,0.5368210077285767,0.0,1.0,1.0,False
159,43,2,0.9420197010040283,9.984,169.140768,0.0,0.9138295918703079,0.9983999729156494,0.5638025403022766,0.0,1.0,1.0,False
159,44,2,0.8396171927452087,9.984,177.840814,0.00995,0.8099770821630955,0.9983999729156494,0.5928027033805847,0.009950248524546623,1.0,1.0,False
159,45,2,0.9539128541946411,9.984,133.461316,0.0,0.9316693127155304,0.9983999729156494,0.44487106800079346,0.0,1.0,1.0,False
159,46,2,0.9568028450012207,9.984,124.791329,0.0,0.9360043078660965,0.9983999729156494,0.4159711003303528,0.0,1.0,1.0,False
159,47,2,0.9518924951553345,9.984,139.522483,0.0,0.9286387294530869,0.9983999729156494,0.46507495641708374,0.0,1.0,1.0,False
159,48,2,0.9477080702781677,9.984,152.075737,0.0,0.9223621010780334,0.9983999729156494,0.5069191455841064,0.0,1.0,1.0,False
159,49,2,0.9441590905189514,9.984,162.722606,0.0,0.9170386672019959,0.9983999729156494,0.5424087047576904,0.0,1.0,1.0,False
159,50,2,0.9414401054382324,9.984,170.879622,0.0,0.9129601627588272,0.9983999729156494,0.5695987343788147,0.0,1.0,1.0,False
159,51,2,0.8934285044670105,10.008,176.857282,0.004762,0.8639523101970553,1.0,0.5895242691040039,0.004761904943734407,1.0,1.0,False
159,52,2,0.9492647051811218,9.984,147.405795,0.0,0.9246970757842063,0.9983999729156494,0.4913526475429535,0.0,1.0,1.0,False
159,53,0,0.9590404629707336,9.984,118.078545,0.0,0.939360699057579,0.9983999729156494,0.3935951590538025,0.0,1.0,0.0,False
159,54,2,0.9562251567840576,9.984,126.524406,0.0,0.9351377710700035,0.9983999729156494,0.42174801230430603,0.0,1.0,1.0,False
159,55,2,0.9539375305175781,9.984,133.387391,0.0,0.931706278026104,0.9983999729156494,0.4446246325969696,0.0,1.0,1.0,False
159,56,2,0.9520465135574341,9.984,139.060329,0.0,0.9288698062300682,0.9983999729156494,0.4635344445705414,0.0,1.0,1.0,False
159,57,2,0.950927734375,9.984,142.416722,0.0,0.927191610634327,0.9983999729156494,0.47472241520881653,0.0,1.0,1.0,False
159,58,2,0.9500342607498169,9.984,145.097214,0.0,0.9258513644337654,0.9983999729156494,0.4836573898792267,0.0,1.0,1.0,False
159,59,2,0.9498628377914429,9.984,145.61136,0.0,0.9255942925810814,0.9983999729156494,0.4853712022304535,0.0,1.0,1.0,False
159,60,2,0.9514623880386353,10.008,145.612801,0.0,0.9271935999393464,1.0,0.4853760004043579,0.0,1.0,1.0,False
159,61,2,0.9498628377914429,9.984,145.61136,0.0,0.9255942925810814,0.9983999729156494,0.4853712022304535,0.0,1.0,1.0,False
159,62,2,0.9498628377914429,9.984,145.61136,0.0,0.9255942925810814,0.9983999729156494,0.4853712022304535,0.0,1.0,1.0,False
159,63,2,0.9498050808906555,9.984,145.784668,0.0,0.9255076393485069,0.9983999729156494,0.4859488904476166,0.0,1.0,1.0,False
159,64,2,0.9492870569229126,9.984,147.33866,0.0,0.9247306436300278,0.9983999729156494,0.4911288619041443,0.0,1.0,1.0,False
159,65,2,0.9483858942985535,9.984,150.04226,0.0,0.9233788460493088,0.9983999729156494,0.5001408457756042,0.0,1.0,1.0,False
159,66,2,0.9469917416572571,9.984,154.224752,0.0,0.9212875992059708,0.9983999729156494,0.5140824913978577,0.0,1.0,1.0,False
159,67,2,0.9449486136436462,9.984,160.354068,0.0,0.9182229429483414,0.9983999729156494,0.534513533115387,0.0,1.0,1.0,False
159,68,2,0.9421968460083008,9.984,168.609291,0.0,0.91409532725811,0.9983999729156494,0.5620309710502625,0.0,1.0,1.0,False
159,69,2,0.8451693654060364,10.008,177.410537,0.009569,0.8156009580940008,1.0,0.5913684368133545,0.009569377638399601,1.0,1.0,False
159,70,2,0.9530501961708069,9.984,136.049378,0.0,0.9303752854466438,0.9983999729156494,0.45349791646003723,0.0,1.0,1.0,False
159,71,2,0.95699542760849,9.984,124.213637,0.0,0.9362931549549103,0.9983999729156494,0.41404545307159424,0.0,1.0,1.0,False
159,72,2,0.9520735144615173,9.984,138.979452,0.0,0.928910245001316,0.9983999729156494,0.4632648527622223,0.0,1.0,1.0,False
159,73,2,0.9478351473808289,9.984,151.69446,0.0,0.9225527435541153,0.9983999729156494,0.5056481957435608,0.0,1.0,1.0,False
159,74,2,0.9443092942237854,9.984,162.272006,0.0,0.9172639727592469,0.9983999729156494,0.5409066677093506,0.0,1.0,1.0,False
159,75,2,0.9415884017944336,9.984,170.434798,0.0,0.9131825715303421,0.9983999729156494,0.5681160092353821,0.0,1.0,1.0,False
159,76,2,0.9157434701919556,9.984,176.541006,0.002381,0.8863199419341982,0.9983999729156494,0.5884700417518616,0.0023809524718672037,1.0,1.0,False
159,77,2,0.9202776551246643,9.984,151.9494,0.002747,0.8949527478776872,0.9983999729156494,0.5064979791641235,0.002747252816334367,1.0,1.0,False
159,78,2,0.9607774615287781,10.008,117.667621,0.0,0.9411661878228188,1.0,0.3922254145145416,0.0,1.0,1.0,False
159,79,2,0.9563291668891907,9.984,126.212452,0.0,0.9352937459945678,0.9983999729156494,0.42070817947387695,0.0,1.0,1.0,False
159,80,2,0.9540184140205383,9.984,133.14476,0.0,0.9318275943398475,0.9983999729156494,0.44381585717201233,0.0,1.0,1.0,False
159,81,2,0.9521120190620422,9.984,138.863914,0.0,0.9289680153131485,0.9983999729156494,0.4628797173500061,0.0,1.0,1.0,False
159,82,2,0.9509778022766113,9.984,142.266522,0.0,0.927266712486744,0.9983999729156494,0.47422173619270325,0.0,1.0,1.0,False
159,83,2,0.950049638748169,9.984,145.050998,0.0,0.9258744716644287,0.9983999729156494,0.4835033416748047,0.0,1.0,1.0,False
159,84,2,0.9498628377914429,9.984,145.61136,0.0,0.9255942925810814,0.9983999729156494,0.4853712022304535,0.0,1.0,1.0,False
159,85,2,0.9498628377914429,9.984,145.61136,0.0,0.9255942925810814,0.9983999729156494,0.4853712022304535,0.0,1.0,1.0,False
159,86,2,0.9498628377914429,9.984,145.61136,0.0,0.9255942925810814,0.9983999729156494,0.4853712022304535,0.0,1.0,1.0,False
159,87,2,0.9514633417129517,10.008,145.609919,0.0,0.9271950393915176,1.0,0.4853664040565491,0.0,1.0,1.0,False
159,88,2,0.9498205184936523,9.984,145.738452,0.0,0.9255307465791702,0.9983999729156494,0.4857948422431946,0.0,1.0,1.0,False
159,89,2,0.9493044018745422,9.984,147.286668,0.0,0.9247566387057304,0.9983999729156494,0.49095556139945984,0.0,1.0,1.0,False
159,90,2,0.948434054851532,9.984,149.897837,0.0,0.923451055586338,0.9983999729156494,0.4996594488620758,0.0,1.0,1.0,False
159,91,2,0.9470571875572205,9.984,154.028337,0.0,0.9213858038187027,0.9983999729156494,0.5134277939796448,0.0,1.0,1.0,False
159,92,1,0.9450468420982361,9.984,160.059445,0.0,0.9183702498674393,0.9983999729156494,0.5335314869880676,0.0,1.0,0.5,False
159,93,2,0.9423277974128723,9.984,168.21646,0.0,0.9142917454242706,0.9983999729156494,0.5607215166091919,0.0,1.0,1.0,False
159,94,2,0.8450246453285217,9.984,177.107145,0.009434,0.8155067801475525,0.9983999729156494,0.5903571248054504,0.009433962404727936,1.0,1.0,False
159,95,2,0.9521316289901733,9.984,138.80497,0.0,0.9289974883198738,0.9983999729156494,0.46268323063850403,0.0,1.0,1.0,False
159,96,2,0.9587968587875366,10.008,123.609401,0.0,0.93819530159235,1.0,0.4120313227176666,0.0,1.0,1.0,False
159,97,2,0.9522699117660522,9.984,138.390206,0.0,0.9292048677802086,0.9983999729156494,0.46130070090293884,0.0,1.0,1.0,False
159,98,2,0.9479988217353821,9.984,151.203422,0.0,0.9227982640266419,0.9983999729156494,0.5040113925933838,0.0,1.0,1.0,False
159,99,2,0.9444248676300049,9.984,161.925391,0.0,0.9174372792243958,0.9983999729156494,0.5397512912750244,0.0,1.0,1.0,True
