episode,step,action,reward,throughput_mbps,delay_ms,loss_rate,utility_score,obs_t_norm,obs_d_norm,obs_l_norm,obs_c_norm,obs_a_norm,terminated
12,1,0,0.4041580855846405,4.176,13.44192,0.0,0.4108790457248688,0.41760000586509705,0.13441920280456543,0.0,0.4000000059604645,0.0,False
12,2,1,0.3993580937385559,4.128,13.44192,0.0,0.4060790538787842,0.41280001401901245,0.13441920280456543,0.0,0.4000000059604645,0.5,False
12,3,1,0.401758074760437,4.152,13.44192,0.0,0.4084790349006653,0.41519999504089355,0.13441920280456543,0.0,0.4000000059604645,0.5,False
12,4,2,0.5001580715179443,5.136,13.44192,0.0,0.5068790316581726,0.5135999917984009,0.13441920280456543,0.0,0.5,1.0,False
12,5,2,0.6057580709457397,6.192,13.44192,0.0,0.612479031085968,0.6191999912261963,0.13441920280456543,0.0,0.6000000238418579,1.0,False
12,6,2,0.706558108329773,7.2,13.44192,0.0,0.7132790684700012,0.7200000286102295,0.13441920280456543,0.0,0.699999988079071,1.0,False
12,7,2,0.8121581077575684,8.256,13.44192,0.0,0.8188790678977966,0.8256000280380249,0.13441920280456543,0.0,0.800000011920929,1.0,False
12,8,1,0.8145580887794495,8.28,13.44192,0.0,0.8212790489196777,0.828000009059906,0.13441920280456543,0.0,0.800000011920929,0.5,False
12,9,0,0.7137580513954163,7.272,13.44192,0.0,0.7204790115356445,0.7271999716758728,0.13441920280456543,0.0,0.699999988079071,0.0,False
12,10,2,0.8121581077575684,8.256,13.44192,0.0,0.8188790678977966,0.8256000280380249,0.13441920280456543,0.0,0.800000011920929,1.0,False
12,11,2,0.9177581071853638,9.312,13.44192,0.0,0.924479067325592,0.9312000274658203,0.13441920280456543,0.0,0.8999999761581421,1.0,False
12,12,2,0.9742881059646606,9.96,21.711862,0.0,0.9851440608501434,0.9959999918937683,0.21711862087249756,0.0,1.0,1.0,False
12,13,1,0.9587641358375549,9.984,39.635863,0.0,0.9785820409655571,0.9983999729156494,0.3963586390018463,0.0,1.0,0.5,False
12,14,0,0.9626306891441345,9.984,35.769309,0.0,0.9805153191089631,0.9983999729156494,0.357693076133728,0.0,0.8999999761581421,0.0,False
12,15,1,0.9270178079605103,9.408,13.782216,0.0,0.9339089028537273,0.9408000111579895,0.13782216608524323,0.0,0.8999999761581421,0.5,False
12,16,1,0.9201580882072449,9.336,13.44192,0.0,0.9268790483474731,0.9336000084877014,0.13441920280456543,0.0,0.8999999761581421,0.5,False
12,17,2,0.9740419387817383,9.96,21.958045,0.0,0.9850209690630436,0.9959999918937683,0.21958045661449432,0.0,1.0,1.0,False
12,18,1,0.9585748314857483,9.984,39.825138,0.0,0.978487403690815,0.9983999729156494,0.39825138449668884,0.0,1.0,0.5,False
12,19,0,0.9621946811676025,9.984,36.205263,0.0,0.9802973419427872,0.9983999729156494,0.3620526194572449,0.0,0.8999999761581421,0.0,False
12,20,0,0.8286659121513367,8.424,13.7341,0.0,0.8355329647660256,0.8424000144004822,0.1373409926891327,0.0,0.800000011920929,0.0,False
12,21,2,0.9153580665588379,9.288,13.44192,0.0,0.9220790266990662,0.9287999868392944,0.13441920280456543,0.0,0.8999999761581421,1.0,False
12,22,2,0.9748834371566772,9.96,21.11653,0.0,0.9854417271912098,0.9959999918937683,0.21116529405117035,0.0,1.0,1.0,False
12,23,0,0.950493335723877,9.696,19.106682,0.0,0.9600466810166836,0.9696000218391418,0.19106681644916534,0.0,0.8999999761581421,0.0,False
12,24,1,0.9201580882072449,9.336,13.44192,0.0,0.9268790483474731,0.9336000084877014,0.13441920280456543,0.0,0.8999999761581421,0.5,False
12,25,1,0.9177581071853638,9.312,13.44192,0.0,0.924479067325592,0.9312000274658203,0.13441920280456543,0.0,0.8999999761581421,0.5,False
12,26,1,0.9201580882072449,9.336,13.44192,0.0,0.9268790483474731,0.9336000084877014,0.13441920280456543,0.0,0.8999999761581421,0.5,False
12,27,2,0.9740419387817383,9.96,21.958045,0.0,0.9850209690630436,0.9959999918937683,0.21958045661449432,0.0,1.0,1.0,False
12,28,0,0.9523028135299683,9.72,19.697188,0.0,0.9621514089405536,0.972000002861023,0.19697187840938568,0.0,0.8999999761581421,0.0,False
12,29,0,0.8169580698013306,8.304,13.44192,0.0,0.8236790299415588,0.8303999900817871,0.13441920280456543,0.0,0.800000011920929,0.0,False
12,30,0,0.7137580513954163,7.272,13.44192,0.0,0.7204790115356445,0.7271999716758728,0.13441920280456543,0.0,0.699999988079071,0.0,False
12,31,0,0.6105580925941467,6.24,13.44192,0.0,0.617279052734375,0.6240000128746033,0.13441920280456543,0.0,0.6000000238418579,0.0,False
12,32,2,0.708958089351654,7.224,13.44192,0.0,0.7156790494918823,0.7224000096321106,0.13441920280456543,0.0,0.699999988079071,1.0,False
12,33,2,0.8121581077575684,8.256,13.44192,0.0,0.8188790678977966,0.8256000280380249,0.13441920280456543,0.0,0.800000011920929,1.0,False
12,34,0,0.7137580513954163,7.272,13.44192,0.0,0.7204790115356445,0.7271999716758728,0.13441920280456543,0.0,0.699999988079071,0.0,False
12,35,1,0.7137580513954163,7.272,13.44192,0.0,0.7204790115356445,0.7271999716758728,0.13441920280456543,0.0,0.699999988079071,0.5,False
12,36,1,0.7113580703735352,7.248,13.44192,0.0,0.7180790305137634,0.7247999906539917,0.13441920280456543,0.0,0.699999988079071,0.5,False
12,37,0,0.6105580925941467,6.24,13.44192,0.0,0.617279052734375,0.6240000128746033,0.13441920280456543,0.0,0.6000000238418579,0.0,False
12,38,1,0.6057580709457397,6.192,13.44192,0.0,0.612479031085968,0.6191999912261963,0.13441920280456543,0.0,0.6000000238418579,0.5,False
12,39,0,0.5073580741882324,5.208,13.44192,0.0,0.5140790343284607,0.520799994468689,0.13441920280456543,0.0,0.5,0.0,False
12,40,0,0.401758074760437,4.152,13.44192,0.0,0.4084790349006653,0.41519999504089355,0.13441920280456543,0.0,0.4000000059604645,0.0,False
12,41,2,0.5025580525398254,5.16,13.44192,0.0,0.5092790126800537,0.515999972820282,0.13441920280456543,0.0,0.5,1.0,False
12,42,0,0.401758074760437,4.152,13.44192,0.0,0.4084790349006653,0.41519999504089355,0.13441920280456543,0.0,0.4000000059604645,0.0,False
12,43,1,0.401758074760437,4.152,13.44192,0.0,0.4084790349006653,0.41519999504089355,0.13441920280456543,0.0,0.4000000059604645,0.5,False
12,44,2,0.5001580715179443,5.136,13.44192,0.0,0.5068790316581726,0.5135999917984009,0.13441920280456543,0.0,0.5,1.0,False
12,45,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
12,46,2,0.6033580899238586,6.168,13.44192,0.0,0.6100790500640869,0.6168000102043152,0.13441920280456543,0.0,0.6000000238418579,1.0,False
12,47,1,0.6081580519676208,6.216,13.44192,0.0,0.6148790121078491,0.6215999722480774,0.13441920280456543,0.0,0.6000000238418579,0.5,False
12,48,0,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.0,False
12,49,0,0.4041580855846405,4.176,13.44192,0.0,0.4108790457248688,0.41760000586509705,0.13441920280456543,0.0,0.4000000059604645,0.0,False
12,50,0,0.2985580861568451,3.12,13.44192,0.0,0.30527904629707336,0.31200000643730164,0.13441920280456543,0.0,0.30000001192092896,0.0,False
12,51,0,0.19775807857513428,2.112,13.44192,0.0,0.20447903871536255,0.21119999885559082,0.13441920280456543,0.0,0.20000000298023224,0.0,False
12,52,2,0.2937580943107605,3.072,13.44192,0.0,0.30047905445098877,0.30720001459121704,0.13441920280456543,0.0,0.30000001192092896,1.0,False
12,53,2,0.3969580829143524,4.104,13.44192,0.0,0.4036790430545807,0.41040000319480896,0.13441920280456543,0.0,0.4000000059604645,1.0,False
12,54,2,0.5001580715179443,5.136,13.44192,0.0,0.5068790316581726,0.5135999917984009,0.13441920280456543,0.0,0.5,1.0,False
12,55,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
12,56,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
12,57,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
12,58,1,0.5025580525398254,5.16,13.44192,0.0,0.5092790126800537,0.515999972820282,0.13441920280456543,0.0,0.5,0.5,False
12,59,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
12,60,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
12,61,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
