episode,step,action,reward,throughput_mbps,delay_ms,loss_rate,utility_score,obs_t_norm,obs_d_norm,obs_l_norm,obs_c_norm,obs_a_norm,terminated
44,1,1,0.5049580931663513,5.184,13.44192,0.0,0.5116790533065796,0.5184000134468079,0.13441920280456543,0.0,0.5,0.5,False
44,2,2,0.6033580899238586,6.168,13.44192,0.0,0.6100790500640869,0.6168000102043152,0.13441920280456543,0.0,0.6000000238418579,1.0,False
44,3,0,0.5073580741882324,5.208,13.44192,0.0,0.5140790343284607,0.520799994468689,0.13441920280456543,0.0,0.5,0.0,False
44,4,0,0.401758074760437,4.152,13.44192,0.0,0.4084790349006653,0.41519999504089355,0.13441920280456543,0.0,0.4000000059604645,0.0,False
44,5,2,0.5025580525398254,5.16,13.44192,0.0,0.5092790126800537,0.515999972820282,0.13441920280456543,0.0,0.5,1.0,False
44,6,0,0.401758074760437,4.152,13.44192,0.0,0.4084790349006653,0.41519999504089355,0.13441920280456543,0.0,0.4000000059604645,0.0,False
44,7,2,0.5025580525398254,5.16,13.44192,0.0,0.5092790126800537,0.515999972820282,0.13441920280456543,0.0,0.5,1.0,False
44,8,2,0.6033580899238586,6.168,13.44192,0.0,0.6100790500640869,0.6168000102043152,0.13441920280456543,0.0,0.6000000238418579,1.0,False
44,9,0,0.5073580741882324,5.208,13.44192,0.0,0.5140790343284607,0.520799994468689,0.13441920280456543,0.0,0.5,0.0,False
44,10,2,0.6057580709457397,6.192,13.44192,0.0,0.612479031085968,0.6191999912261963,0.13441920280456543,0.0,0.6000000238418579,1.0,False
44,11,2,0.708958089351654,7.224,13.44192,0.0,0.7156790494918823,0.7224000096321106,0.13441920280456543,0.0,0.699999988079071,1.0,False
44,12,2,0.8097580671310425,8.232,13.44192,0.0,0.8164790272712708,0.823199987411499,0.13441920280456543,0.0,0.800000011920929,1.0,False
44,13,2,0.9153580665588379,9.288,13.44192,0.0,0.9220790266990662,0.9287999868392944,0.13441920280456543,0.0,0.8999999761581421,1.0,False
44,14,2,0.9748834371566772,9.96,21.11653,0.0,0.9854417271912098,0.9959999918937683,0.21116529405117035,0.0,1.0,1.0,False
44,15,2,0.9417288303375244,10.008,58.271199,0.0,0.970864400267601,1.0,0.5827119946479797,0.0,1.0,1.0,False
44,16,1,0.8562058806419373,9.984,119.656715,0.004219,0.9062058821320533,0.9983999729156494,1.0,0.004219409078359604,1.0,0.5,False
44,17,0,0.576560914516449,9.984,163.603949,0.032184,0.6265608936548233,0.9983999729156494,1.0,0.03218390792608261,1.0,0.0,False
44,18,2,0.2703806161880493,9.984,165.617764,0.062802,0.320380625128746,0.9983999729156494,1.0,0.06280193477869034,1.0,1.0,False
44,19,2,0.556713879108429,7.464,122.093064,0.008969,0.6067138954997062,0.746399998664856,1.0,0.008968610316514969,1.0,1.0,False
44,20,2,0.9239464998245239,9.984,74.453467,0.0,0.961173239350319,0.9983999729156494,0.7445346713066101,0.0,1.0,1.0,False
44,21,2,0.13085614144802094,9.984,162.286021,0.076754,0.1808561354875564,0.9983999729156494,1.0,0.0767543837428093,1.0,1.0,False
44,22,2,0.4683453142642975,10.008,149.711771,0.043165,0.5183453232049942,1.0,1.0,0.04316546767950058,1.0,1.0,False
44,23,0,0.2888000011444092,3.888,132.019846,0.0,0.3387999951839447,0.3887999951839447,1.0,0.0,1.0,0.0,False
44,24,1,0.8256473541259766,9.384,92.871886,0.001988,0.87208331245929,0.9383999705314636,0.9287188649177551,0.001988071482628584,1.0,0.5,False
44,25,2,0.6948376297950745,9.984,124.022123,0.020356,0.7448376312851905,0.9983999729156494,1.0,0.020356234163045883,1.0,1.0,False
44,26,2,0.8983999490737915,9.984,109.691037,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,1.0,False
44,27,2,0.8983999490737915,9.984,121.516398,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,1.0,False
