episode,step,action,reward,throughput_mbps,delay_ms,loss_rate,utility_score,obs_t_norm,obs_d_norm,obs_l_norm,obs_c_norm,obs_a_norm,terminated
34,1,2,0.6057580709457397,6.192,13.44192,0.0,0.612479031085968,0.6191999912261963,0.13441920280456543,0.0,0.6000000238418579,1.0,False
34,2,2,0.706558108329773,7.2,13.44192,0.0,0.7132790684700012,0.7200000286102295,0.13441920280456543,0.0,0.699999988079071,1.0,False
34,3,2,0.8121581077575684,8.256,13.44192,0.0,0.8188790678977966,0.8256000280380249,0.13441920280456543,0.0,0.800000011920929,1.0,False
34,4,0,0.7137580513954163,7.272,13.44192,0.0,0.7204790115356445,0.7271999716758728,0.13441920280456543,0.0,0.699999988079071,0.0,False
34,5,2,0.8121581077575684,8.256,13.44192,0.0,0.8188790678977966,0.8256000280380249,0.13441920280456543,0.0,0.800000011920929,1.0,False
34,6,1,0.8145580887794495,8.28,13.44192,0.0,0.8212790489196777,0.828000009059906,0.13441920280456543,0.0,0.800000011920929,0.5,False
34,7,2,0.9153580665588379,9.288,13.44192,0.0,0.9220790266990662,0.9287999868392944,0.13441920280456543,0.0,0.8999999761581421,1.0,False
34,8,0,0.8193580508232117,8.328,13.44192,0.0,0.8260790109634399,0.8327999711036682,0.13441920280456543,0.0,0.800000011920929,0.0,False
34,9,2,0.9153580665588379,9.288,13.44192,0.0,0.9220790266990662,0.9287999868392944,0.13441920280456543,0.0,0.8999999761581421,1.0,False
34,10,2,0.9747772812843323,9.96,21.222725,0.0,0.9853886291384697,0.9959999918937683,0.2122272551059723,0.0,1.0,1.0,False
34,11,2,0.9400902986526489,9.984,58.309676,0.0,0.9692451357841492,0.9983999729156494,0.5830967426300049,0.0,1.0,1.0,False
34,12,1,0.8578059077262878,10.008,119.695889,0.004219,0.9078059092164039,1.0,1.0,0.004219409078359604,1.0,0.5,False
34,13,0,0.576560914516449,9.984,163.646413,0.032184,0.6265608936548233,0.9983999729156494,1.0,0.03218390792608261,1.0,0.0,False
34,14,2,0.2703806161880493,9.984,165.618575,0.062802,0.320380625128746,0.9983999729156494,1.0,0.06280193477869034,1.0,1.0,False
34,15,1,0.5542340874671936,7.464,121.805004,0.009217,0.6042341001331806,0.746399998664856,1.0,0.009216589853167534,1.0,0.5,False
34,16,2,0.9304596185684204,9.984,67.940354,0.0,0.9644297957420349,0.9983999729156494,0.67940354347229,0.0,1.0,1.0,False
34,17,0,0.17929884791374207,9.984,148.896342,0.07191,0.22929884195327754,0.9983999729156494,1.0,0.07191011309623718,1.0,0.0,False
34,18,0,0.8502487540245056,10.008,131.499515,0.004975,0.9002487573772668,1.0,1.0,0.004975124262273312,1.0,0.0,False
34,19,1,0.8983999490737915,9.984,124.965222,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.5,False
34,20,1,0.8983999490737915,9.984,132.81606,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.5,False
34,21,2,0.8483999967575073,9.984,138.44856,0.005,0.8983999740332365,0.9983999729156494,1.0,0.004999999888241291,1.0,1.0,False
34,22,2,0.8983999490737915,9.984,106.672086,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,1.0,False
34,23,2,0.8983999490737915,9.984,103.324868,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,1.0,False
34,24,2,0.8983999490737915,9.984,109.30976,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,1.0,False
34,25,2,0.8983999490737915,9.984,114.029506,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,1.0,False
34,26,2,0.8983999490737915,9.984,116.733106,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,1.0,False
34,27,2,0.8999999761581421,10.008,118.291504,0.0,0.95,1.0,1.0,0.0,1.0,1.0,False
34,28,1,0.8983999490737915,9.984,118.32176,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.5,False
34,29,1,0.8983999490737915,9.984,118.32176,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.5,False
34,30,1,0.8983999490737915,9.984,118.32176,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.5,False
34,31,0,0.8983999490737915,9.984,118.32176,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.0,False
34,32,1,0.8983999490737915,9.984,118.974552,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.5,False
34,33,1,0.8983999490737915,9.984,120.927152,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.5,False
34,34,0,0.8983999490737915,9.984,124.214222,0.0,0.9483999729156494,0.9983999729156494,1.0,0.0,1.0,0.0,False
